steamLink,header,Name,Copies Sold (LTD),Gross Revenue (LTD),Steam Followers,Current CCU,Today's Top CCU,All-Time High CCU,Review Count,Review Score,Release Date,Tags
https://store.steampowered.com/app/2721800,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2721800/header.jpg?t=1713956342,水没廃墟のピアノドロイド,0,0,57,0,0,2,null,N/A,2024-04-24,"[""Choose Your Own Adventure"",""2D Platformer"",""Visual Novel"",""Survival"",""Nature"",""2D"",""Cute"",""Post-apocalyptic"",""Multiple Endings"",""Story Rich"",""Casual"",""Choices Matter"",""Simulation"",""Adventure"",""Sci-fi"",""Drama"",""Mystery"",""Emotional"",""Singleplayer"",""Atmospheric""]"
https://store.steampowered.com/app/1502890,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1502890/header.jpg?t=1715607461,DNA: Episode 1,0,0,16,0,0,1,null,N/A,2023-12-26,"[""Action"",""2D Fighter"",""Indie"",""Anime"",""Beat 'em up"",""RPG"",""2D"",""Nostalgia"",""Visual Novel"",""Side Scroller"",""Hand-drawn"",""Emotional"",""Fantasy"",""Lore-Rich"",""Martial Arts"",""Romance"",""Sci-fi"",""Combat"",""PvE"",""Story Rich""]"
https://store.steampowered.com/app/2590370,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2590370/header.jpg?t=1708354387,First Gen,0,0,23,0,0,1,null,N/A,2024-02-19,"[""Indie"",""Casual"",""Visual Novel"",""Simulation"",""Cyberpunk"",""Clicker"",""2D"",""Sci-fi"",""Crime"",""Detective"",""Futuristic"",""Mystery"",""Dark"",""Robots"",""Story Rich"",""Choices Matter"",""Singleplayer""]"
https://store.steampowered.com/app/2717950,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2717950/header.jpg?t=1703696423,Melia Keys In... Quantum Decade,0,0,12,0,0,0,null,N/A,2023-12-27,"[""Interactive Fiction"",""Visual Novel"",""Female Protagonist"",""2D"",""Cute"",""Funny"",""1990's"",""Multiple Endings"",""Comedy"",""Parody"",""Choices Matter"",""Story Rich"",""Casual"",""Anime"",""Colorful"",""Family Friendly"",""Sci-fi"",""Atmospheric"",""Mystery"",""Modern""]"
https://store.steampowered.com/app/2683320,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2683320/header.jpg?t=1732273442,Project Aphotic,0,0,32,0,0,1,null,N/A,2024-11-22,"[""Visual Novel"",""LGBTQ+"",""Story Rich"",""Dating Sim"",""Multiple Endings"",""Drama"",""Interactive Fiction"",""Word Game"",""Casual"",""2D"",""Hand-drawn"",""Comic Book"",""Colorful"",""Psychological"",""Romance"",""Anime"",""Emotional"",""Relaxing"",""Atmospheric"",""Lore-Rich""]"
https://store.steampowered.com/app/2708740,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2708740/header.jpg?t=1708592419,アキゾラのメモリーズ─運命の地平線─,0,0,73,0,0,1,null,N/A,2024-02-22,"[""Visual Novel"",""Sci-fi"",""Space"",""Emotional"",""Cute"",""Time Travel"",""Text-Based"",""Funny"",""Choices Matter"",""Choose Your Own Adventure"",""Dating Sim"",""Conversation"",""Anime"",""2D"",""Comedy"",""Adventure"",""Drama"",""Futuristic"",""Singleplayer""]"
https://store.steampowered.com/app/2756220,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2756220/header.jpg?t=1712318425,Lakesider: Above and Below,0,0,18,0,0,2,null,N/A,2024-04-05,"[""Visual Novel"",""Anime"",""Survival Horror"",""Fantasy"",""Underwater"",""Thriller"",""Romance"",""Dark Humor"",""Psychological Horror"",""Drama"",""Atmospheric"",""Choices Matter"",""Story Rich"",""2D"",""Cartoon"",""Choose Your Own Adventure"",""Multiple Endings"",""RPG"",""Colorful"",""Singleplayer""]"
https://store.steampowered.com/app/2733610,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2733610/header.jpg?t=1726092854,Gay Sex Adventures - Episode 3,0,0,40,0,0,2,null,N/A,2024-01-15,"[""Adventure"",""Sexual Content"",""Nudity"",""NSFW"",""Casual"",""Mature"",""Visual Novel"",""Dating Sim"",""3D"",""Cinematic"",""Colorful"",""Realistic"",""LGBTQ+"",""Relaxing"",""Romance"",""Linear"",""Story Rich"",""Singleplayer"",""Indie""]"
https://store.steampowered.com/app/2766310,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2766310/header.jpg?t=1706356175,放學後(After school),0,0,17,0,0,1,null,N/A,2024-01-27,"[""Visual Novel"",""Psychological Horror"",""Point & Click"",""Pixel Graphics"",""Psychological"",""Horror"",""Mystery"",""Interactive Fiction"",""Word Game"",""Text-Based"",""Adventure"",""Exploration"",""Clicker"",""2D"",""Cartoony"",""Drama"",""Detective"",""Atmospheric"",""Modern"",""Cute""]"
https://store.steampowered.com/app/2633180,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2633180/header.jpg?t=1715890679,Bloody Good Friends,0,0,17,0,0,1,null,N/A,2024-05-16,"[""Visual Novel"",""2D"",""Cute"",""Conversation"",""Linear"",""Narration"",""Story Rich"",""Casual"",""Anime"",""Colorful"",""Demons"",""Atmospheric"",""Emotional"",""Drama"",""Singleplayer"",""Indie""]"
https://store.steampowered.com/app/2670370,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2670370/header.jpg?t=1725607593,Knights of Grayfang,0,0,145,0,0,6,null,N/A,2024-01-18,"[""RPG"",""Vampire"",""Pixel Graphics"",""Adventure"",""JRPG"",""Dark Fantasy"",""Fantasy"",""Singleplayer"",""Story Rich"",""Turn-Based Combat"",""Magic"",""Strategy"",""Simulation"",""Visual Novel"",""Controller"",""Turn-Based Tactics"",""Anime"",""Old School""]"
https://store.steampowered.com/app/1899150,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1899150/header.jpg?t=1650108371,灵异爱情.冷,0,0,30,0,0,1,null,N/A,2022-04-16,"[""Adventure"",""Casual"",""Interactive Fiction"",""Dating Sim"",""Word Game"",""Visual Novel"",""Exploration"",""2D"",""Split Screen"",""Drama"",""Fantasy"",""Emotional"",""Romance"",""Text-Based"",""Conversation"",""Singleplayer""]"
https://store.steampowered.com/app/1917600,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1917600/header.jpg?t=1647914570,牝喰いダンジョン - MeguiDungeon -,0,1000,318,0,0,1,null,N/A,2022-03-21,"[""Sexual Content"",""Simulation"",""Mature"",""Casual"",""Fantasy"",""Nudity"",""Adventure"",""Visual Novel"",""Hentai"",""Choose Your Own Adventure"",""2D"",""Exploration"",""Cute"",""Anime"",""Hand-drawn"",""Magic"",""Multiple Endings"",""Story Rich"",""Choices Matter"",""Singleplayer""]"
https://store.steampowered.com/app/1670200,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1670200/header.jpg?t=1626415032,觉梦：赛博,0,0,15,0,0,0,null,N/A,2021-07-15,"[""Adventure"",""Strategy"",""Turn-Based Strategy"",""Visual Novel"",""Puzzle"",""Turn-Based Tactics"",""Exploration"",""2D"",""Anime"",""Colorful"",""Fantasy"",""Mystery"",""Story Rich"",""Multiple Endings"",""Singleplayer""]"
https://store.steampowered.com/app/997530,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/997530/header.jpg?t=1550098889,Caladria Chronicles,0,0,111,0,0,1,null,N/A,2018-12-25,"[""Casual"",""Indie"",""Visual Novel"",""Anime"",""Singleplayer"",""Futuristic"",""Colorful"",""Violent"",""Cute"",""Romance"",""Female Protagonist"",""Adventure"",""Aliens"",""Story Rich""]"
https://store.steampowered.com/app/2153400,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2153400/header.jpg?t=1703138114,Scientifically Accurate Dinosaur Mating Simulator 2022: American Revolution 1775 - 1786,0,0,17,0,0,1,null,N/A,2023-01-02,"[""Adventure"",""Casual"",""Dinosaurs"",""Interactive Fiction"",""Visual Novel"",""Action-Adventure"",""Turn-Based Strategy"",""Turn-Based Tactics"",""2D"",""Cartoony"",""Colorful"",""Cute"",""Atmospheric"",""Comedy"",""Crafting"",""Dark Humor"",""Fantasy"",""Funny"",""Linear"",""Story Rich""]"
https://store.steampowered.com/app/2539200,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2539200/header.jpg?t=1698831812,終わりの鐘が鳴る前に Chapter.2,0,0,54,0,0,3,null,N/A,2023-08-31,"[""Adventure"",""Visual Novel"",""Choose Your Own Adventure"",""2D"",""Text-Based"",""Drama"",""Romance"",""Emotional"",""Funny"",""Gore"",""Violent"",""Multiple Endings"",""Singleplayer"",""Sexual Content""]"
https://store.steampowered.com/app/2131780,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2131780/header.jpg?t=1666248489,Pure-hearted Gyaru and the Shape of Happiness,0,0,240,0,0,1,null,N/A,2022-10-19,"[""Dating Sim"",""Sexual Content"",""Choose Your Own Adventure"",""Visual Novel"",""Multiple Endings"",""Simulation"",""Cute"",""Romance"",""Anime"",""Hentai"",""Story Rich"",""2D"",""Choices Matter"",""Singleplayer""]"
https://store.steampowered.com/app/2176090,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2176090/header.jpg?t=1693987973,Cursed Angel: Time Paradox,0,0,59,0,0,1,null,N/A,2023-01-12,"[""Strategy"",""Strategy RPG"",""Time Manipulation"",""Sandbox"",""Dating Sim"",""Magic"",""RPG"",""Visual Novel"",""RTS"",""Action RTS"",""Top-Down"",""3D"",""Singleplayer"",""Dark"",""Fantasy"",""Grand Strategy"",""Gothic"",""Medieval"",""Third Person"",""Superhero""]"
https://store.steampowered.com/app/2196280,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2196280/header.jpg?t=1670828106,查理公馆事件簿,0,0,21,0,0,1,null,N/A,2022-11-11,"[""RPG"",""Exploration"",""Immersive Sim"",""Casual"",""Visual Novel"",""Puzzle"",""2.5D"",""Linear"",""Narration"",""Mystery"",""Foreign"",""Conspiracy"",""Dark"",""Singleplayer""]"
https://store.steampowered.com/app/2197090,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2197090/header.jpg?t=1668425532,Labyrinth Hearts II,0,0,76,0,0,1,null,N/A,2022-11-14,"[""RPG"",""Dating Sim"",""Roguelike"",""Visual Novel"",""Dungeon Crawler"",""2.5D"",""First-Person"",""Third Person"",""Dark Fantasy"",""Gothic"",""Old School"",""Romance"",""Faith"",""Hack and Slash"",""Narration"",""Story Rich"",""Singleplayer"",""Sexual Content"",""Nudity"",""Gore""]"
https://store.steampowered.com/app/2184420,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2184420/header.jpg?t=1669266094,- Mischief Dungeon Life - 異世界転生した俺のイタズラダンジョンライフ Janice Edition,0,0,118,0,0,1,null,N/A,2022-11-23,"[""Choose Your Own Adventure"",""Visual Novel"",""Romance"",""2D"",""Cute"",""Adventure"",""Story Rich"",""Choices Matter"",""Casual"",""Simulation"",""Sexual Content"",""Hand-drawn"",""Fantasy"",""Drama"",""Atmospheric"",""Singleplayer""]"
https://store.steampowered.com/app/2199440,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2199440/header.jpg?t=1717037619,My Heart Your Soul,0,0,35,0,0,1,null,N/A,2022-12-06,"[""Exploration"",""Bullet Hell"",""Mystery Dungeon"",""Interactive Fiction"",""Puzzle"",""Visual Novel"",""Arcade"",""RPG"",""JRPG"",""Female Protagonist"",""2D"",""Cute"",""Relaxing"",""Conversation"",""Narration"",""Casual"",""Turn-Based Combat"",""Anime"",""Hand-drawn"",""Pixel Graphics""]"
https://store.steampowered.com/app/2210450,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2210450/header.jpg?t=1672613361,Dark Desire 5,0,0,91,0,0,1,null,N/A,2022-11-24,"[""Simulation"",""Visual Novel"",""Casual"",""Cartoon"",""Story Rich"",""Female Protagonist"",""LGBTQ+"",""3D Platformer"",""Immersive Sim"",""3D"",""Anime"",""Cartoony"",""Colorful"",""Atmospheric"",""Emotional"",""Choices Matter"",""Singleplayer"",""Sexual Content"",""Nudity""]"
https://store.steampowered.com/app/2216440,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2216440/header.jpg?t=1702155098,Dark Desire 6,0,0,109,0,0,1,null,N/A,2022-11-25,"[""Simulation"",""Visual Novel"",""Casual"",""LGBTQ+"",""Female Protagonist"",""Action-Adventure"",""Life Sim"",""3D Platformer"",""Immersive Sim"",""3D"",""Cartoon"",""Cartoony"",""Colorful"",""Comic Book"",""Modern"",""Relaxing"",""Singleplayer"",""Sexual Content"",""Nudity""]"
https://store.steampowered.com/app/2209880,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2209880/header.jpg?t=1669832309,Nightmare Inside,0,0,27,0,0,1,null,N/A,2022-11-28,"[""Psychological Horror"",""Dark"",""Visual Novel"",""Text-Based"",""Cute"",""Horror"",""Story Rich"",""Anime"",""Hand-drawn"",""Pixel Graphics"",""Colorful"",""Thriller"",""Emotional"",""Mystery"",""Psychological"",""Adventure"",""Memes"",""Singleplayer"",""Casual"",""Indie""]"
https://store.steampowered.com/app/1211050,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1211050/header.jpg?t=1710796289,Once More,0,0,150,0,0,1,null,N/A,2021-10-27,"[""Indie"",""Early Access"",""Visual Novel"",""Anime"",""Dating Sim"",""Text-Based""]"
https://store.steampowered.com/app/1397960,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1397960/header.jpg?t=1604743061,One Night on Halloween,0,0,27,0,0,1,null,N/A,2020-10-29,"[""Casual"",""Visual Novel"",""Choose Your Own Adventure"",""Life Sim"",""Anime"",""First-Person"",""Comedy"",""Romance"",""Choices Matter"",""Indie"",""Multiple Endings"",""Narration"",""Singleplayer""]"
https://store.steampowered.com/app/1037340,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1037340/header.jpg?t=1557222239,Over The Cloud : Lost Planet,0,0,88,0,0,0,null,N/A,2019-05-06,"[""Simulation"",""Indie"",""Casual"",""Visual Novel"",""Anime""]"
https://store.steampowered.com/app/1907290,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1907290/header.jpg?t=1658417160,Pathogen,0,0,54,0,0,1,null,N/A,2022-07-21,"[""Early Access"",""Strategy"",""RTS"",""Resource Management"",""God Game"",""Simulation"",""Dystopian"",""Casual"",""Sci-fi"",""3D"",""Text-Based"",""Visual Novel"",""Cartoony"",""Colorful"",""Science"",""Destruction"",""Economy"",""Dark Fantasy"",""Post-apocalyptic"",""PvP""]"
https://store.steampowered.com/app/1307860,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1307860/header.jpg?t=1614363338,Queerskins: a love story,0,0,41,0,0,1,null,N/A,2020-11-30,"[""Indie"",""Experimental"",""Interactive Fiction"",""Visual Novel"",""360 Video"",""3D"",""Cinematic"",""VR"",""1980s"",""Faith"",""Family Friendly"",""LGBTQ+"",""Psychological"",""Story Rich"",""6DOF"",""Driving"",""Linear"",""Singleplayer"",""Drama"",""Emotional""]"
https://store.steampowered.com/app/796260,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/796260/header.jpg?t=1593581903,Radiant Melodia,0,0,325,0,0,1,null,N/A,2018-02-26,"[""Adventure"",""Simulation"",""Indie"",""RPG"",""Otome"",""Visual Novel"",""Female Protagonist"",""Dating Sim"",""Story Rich"",""Romance"",""Anime"",""Singleplayer"",""Choose Your Own Adventure"",""Casual""]"
https://store.steampowered.com/app/1300550,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1300550/header.jpg?t=1589371427,Song of sheep gathering in Philia,0,0,141,0,0,1,null,N/A,2019-02-22,"[""Adventure"",""Indie"",""Sexual Content"",""Nudity"",""LGBTQ+"",""Visual Novel"",""Romance"",""Anime""]"
https://store.steampowered.com/app/1546910,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1546910/header.jpg?t=1678224093,Sophistry - Love & Despair,0,0,115,0,0,1,null,N/A,2021-12-09,"[""Casual"",""Visual Novel"",""Choose Your Own Adventure"",""2D"",""Anime"",""Hand-drawn"",""Romance"",""Choices Matter"",""Female Protagonist"",""Multiple Endings"",""Conversation"",""Otome"",""Drama"",""Adventure"",""Story Rich"",""Singleplayer"",""Sexual Content"",""Simulation"",""Violent"",""Colorful""]"
https://store.steampowered.com/app/1741620,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1741620/header.jpg?t=1687227064,Spirit and Katana,0,0,87,0,0,1,null,N/A,2021-10-14,"[""Visual Novel"",""Anime"",""Cute"",""JRPG"",""Fantasy"",""Faith"",""Magic"",""Story Rich"",""Lore-Rich"",""Comedy"",""Funny"",""Family Friendly"",""Romance"",""Relaxing"",""Exploration"",""Cartoon"",""Cartoony"",""2D"",""Casual"",""Singleplayer""]"
https://store.steampowered.com/app/1238970,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1238970/header.jpg?t=1600248396,Sudd City Adventures,0,0,27,0,0,1,null,N/A,2020-05-22,"[""Adventure"",""Indie"",""Casual"",""Point & Click"",""Comedy"",""Funny"",""Short"",""Female Protagonist"",""Hand-drawn"",""Visual Novel"",""2D""]"
https://store.steampowered.com/app/1320260,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1320260/header.jpg?t=1711232910,Swords of Edo Kinetic Novel,0,0,107,0,0,1,null,N/A,2021-04-18,"[""Action"",""Design & Illustration"",""Casual"",""Simulation"",""Visual Novel"",""Comic Book"",""Sniper"",""Adventure"",""Story Rich"",""Anime"",""Indie"",""Nudity"",""Violent"",""Gore"",""Dark Fantasy"",""Sexual Content"",""Fantasy"",""Singleplayer""]"
https://store.steampowered.com/app/1687050,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1687050/header.jpg?t=1689883194,TeleNovela,0,0,19,0,0,1,null,N/A,2021-07-30,"[""Casual"",""Simulation"",""Visual Novel"",""Immersive Sim"",""First-Person"",""Realistic"",""Comedy"",""Detective"",""Emotional"",""Investigation"",""Indie"",""Parody"",""Choices Matter"",""Conversation"",""Narration"",""Singleplayer""]"
https://store.steampowered.com/app/1956350,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1956350/header.jpg?t=1667449979,The Appraiser,0,0,35,0,0,1,null,N/A,2022-08-11,"[""Indie"",""Casual"",""Walking Simulator"",""Adventure"",""Interactive Fiction"",""Visual Novel"",""Story Rich"",""Exploration"",""First-Person"",""Atmospheric"",""Experimental"",""Narrative"",""Mystery"",""Surreal"",""Singleplayer"",""Choices Matter"",""Horror"",""Minimalist"",""Stylized"",""Abstract""]"
https://store.steampowered.com/app/2467030,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2467030/header.jpg?t=1693926741,The Castle,0,0,18,0,0,1,null,N/A,2023-09-05,"[""Adventure"",""Interactive Fiction"",""Choose Your Own Adventure"",""Text-Based"",""Multiple Endings"",""Psychological"",""Narration"",""Minimalist"",""Casual"",""Female Protagonist"",""Lore-Rich"",""Visual Novel"",""Story Rich"",""Choices Matter"",""Atmospheric"",""Fantasy"",""Singleplayer""]"
https://store.steampowered.com/app/1522020,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1522020/header.jpg?t=1693965288,The Interview: You Know What You've Got to Do to Get the Job,0,0,236,0,0,1,null,N/A,2011-03-04,"[""Sexual Content"",""Hentai"",""Nudity"",""NSFW"",""Visual Novel"",""Adventure"",""Simulation"",""2D"",""Cute"",""Singleplayer"",""Anime"",""Mature"",""Comic Book""]"
https://store.steampowered.com/app/2061140,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2061140/header.jpg?t=1732732280,The Mangotronics Employment Collection,0,0,16,0,0,1,null,N/A,2022-08-13,"[""Job Simulator"",""Physics"",""Arcade"",""Capitalism"",""Interactive Fiction"",""Cooking"",""Visual Novel"",""Platformer"",""Retro"",""Short"",""Side Scroller"",""Software"",""Pixel Graphics"",""Education"",""Simulation"",""Life Sim"",""Action"",""Time Management"",""Emotional"",""Story Rich""]"
https://store.steampowered.com/app/1010710,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1010710/header.jpg?t=1548599319,The Pack,0,0,24,0,0,1,null,N/A,2019-01-27,"[""Adventure"",""Casual"",""Visual Novel""]"
https://store.steampowered.com/app/1938210,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1938210/header.jpg?t=1648664324,The Pendant of Prosperity,0,0,64,0,0,2,null,N/A,2022-03-30,"[""Nudity"",""Sexual Content"",""Choose Your Own Adventure"",""Visual Novel"",""Casual"",""NSFW"",""Hand-drawn"",""Cartoony"",""Multiple Endings"",""Interactive Fiction"",""Narration"",""Romance"",""Story Rich"",""Satire"",""Singleplayer"",""Text-Based"",""Psychological Horror"",""Comedy"",""Simulation""]"
https://store.steampowered.com/app/1461240,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1461240/header.jpg?t=1691779300,The Prologue to a Dream of Home,0,0,28,0,0,1,null,N/A,2020-11-20,"[""Experimental"",""Visual Novel"",""Alternate History"",""Cold War"",""Dark Comedy"",""Diplomacy"",""Philosophical"",""Psychological Horror"",""Sci-fi"",""Horror"",""2D"",""Minimalist"",""Narration"",""Text-Based"",""Story Rich"",""Linear"",""Singleplayer"",""Indie"",""Simulation"",""Cinematic""]"
https://store.steampowered.com/app/1258930,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1258930/header.jpg?t=1602280959,"The Sunset that day, あの日見た夕陽",0,0,28,0,0,0,null,N/A,2020-03-26,"[""Adventure"",""Indie"",""Gore"",""Violent"",""Visual Novel"",""2D""]"
https://store.steampowered.com/app/1912510,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1912510/header.jpg?t=1709313917,Anicon - Animal Complex - Party,0,0,37,0,0,1,null,N/A,2022-03-08,"[""Adventure"",""Casual"",""Simulation"",""Dating Sim"",""Point & Click"",""Visual Novel"",""Choose Your Own Adventure"",""Anime"",""Colorful"",""Cute"",""Comedy"",""Family Friendly"",""Fantasy"",""Funny"",""Otome"",""Romance"",""Choices Matter"",""Female Protagonist"",""Multiple Endings"",""Story Rich""]"
https://store.steampowered.com/app/1987660,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1987660/header.jpg?t=1667432546,Arc Intelligence,0,0,14,0,0,1,null,N/A,2022-09-06,"[""Strategy"",""Adventure"",""Artificial Intelligence"",""Visual Novel"",""Choose Your Own Adventure"",""Political Sim"",""Building"",""Exploration"",""Strategy RPG"",""Automation"",""2.5D"",""2D"",""Cartoon"",""Cartoony"",""America"",""Alternate History"",""Comedy"",""Conspiracy"",""Text-Based"",""Aliens""]"
https://store.steampowered.com/app/812590,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/812590/header.jpg?t=1581525759,Awakening of Celestial,0,0,382,0,0,1,null,N/A,2020-02-12,"[""Casual"",""Adventure"",""RPG"",""Indie"",""Strategy"",""Action"",""Visual Novel"",""Anime"",""Female Protagonist"",""Magic""]"
https://store.steampowered.com/app/2064080,https://cdn.akamai.steamstatic.com/steam/apps/2064080/header.jpg?t=1671179600,BOMJTOWN,0,0,19,0,0,1,null,N/A,2022-12-16,"[""Visual Novel"",""Indie"",""Choices Matter"",""2D"",""Noir"",""Pixel Graphics"",""Adventure"",""Singleplayer"",""Violent""]"
https://store.steampowered.com/app/1065870,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1065870/header.jpg?t=1572304665,BRG's Alice in Wonderland Visual Novel,0,0,49,0,0,1,null,N/A,2016-09-01,"[""Adventure"",""Indie"",""Casual"",""Visual Novel"",""Family Friendly""]"
https://store.steampowered.com/app/1078040,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1078040/header.jpg?t=1565830384,BRG's Red Riding Hood,0,0,40,0,0,1,null,N/A,2014-10-02,"[""Adventure"",""Casual"",""Visual Novel"",""Family Friendly"",""Indie""]"
https://store.steampowered.com/app/1837840,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1837840/header.jpg?t=1650673936,CatMxn: Chapter 1,0,0,12,0,0,1,null,N/A,2022-04-22,"[""Action"",""Adventure"",""Platformer"",""Visual Novel"",""2D Platformer"",""Colorful"",""Hand-drawn"",""Cats"",""Comedy"",""Dark Comedy"",""Nudity"",""Gore"",""Indie"",""Dark Humor"",""Horror"",""Superhero"",""Singleplayer""]"
https://store.steampowered.com/app/1634290,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1634290/header.jpg?t=1625184011,Chuhou Joutai 2: Paraided!,0,0,22,0,0,1,null,N/A,2021-07-01,"[""Action"",""Arcade"",""Shooter"",""Visual Novel"",""Bullet Hell"",""Shoot 'Em Up"",""2D"",""Anime"",""Colorful"",""Cute"",""Pixel Graphics"",""1980s"",""1990's"",""Alternate History"",""America"",""Cold War"",""Comedy"",""Crime"",""Family Friendly"",""Funny""]"
https://store.steampowered.com/app/2777070,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2777070/header.jpg?t=1731904204,Medieval Questionnaire,0,0,9,0,0,1,null,N/A,2024-11-17,"[""Trivia"",""Medieval"",""Point & Click"",""Puzzle"",""Logic"",""Relaxing"",""Clicker"",""Visual Novel"",""Sandbox"",""Arcade"",""Action-Adventure"",""Strategy"",""2D"",""Historical"",""Choices Matter"",""Story Rich"",""Action"",""Casual"",""Minimalist"",""Survival""]"
https://store.steampowered.com/app/2757690,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2757690/header.jpg?t=1721974274,Carbón Hearts,0,0,11,0,0,1,null,N/A,2024-06-24,"[""Casual"",""Visual Novel"",""Life Sim"",""2D"",""Anime"",""Hand-drawn"",""Sci-fi"",""Comedy"",""Funny"",""Drama"",""Emotional"",""Fantasy"",""Magic"",""Medieval"",""Mystery"",""Multiple Endings"",""Romance"",""Simulation"",""Singleplayer"",""RPG""]"
https://store.steampowered.com/app/2811790,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2811790/header.jpg?t=1718636808,QI,0,0,11,0,0,1,null,N/A,2024-02-01,"[""RPG"",""Visual Novel"",""2D"",""Fantasy"",""Turn-Based Combat"",""Singleplayer"",""Pixel Graphics""]"
https://store.steampowered.com/app/2789710,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2789710/header.jpg?t=1718469116,DeMiriam Magic: Blueprint of Miracle,0,0,32,0,0,2,null,N/A,2024-04-23,"[""Casual"",""RPG"",""City Builder"",""JRPG"",""Visual Novel"",""3D Platformer"",""Flight"",""3D"",""Anime"",""First-Person"",""Early Access"",""Indie"",""Simulation"",""Transportation"",""Drama"",""Building"",""Relaxing"",""Singleplayer""]"
https://store.steampowered.com/app/2767790,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2767790/header.jpg?t=1713542440,Rockin' Racket,0,0,37,0,0,1,null,N/A,2024-04-19,"[""Casual"",""Interactive Fiction"",""Point & Click"",""Visual Novel"",""2D"",""Cartoony"",""Colorful"",""Cute"",""Stylized"",""Comedy"",""Emotional"",""LGBTQ+"",""Management"",""Choices Matter"",""Story Rich"",""Minigames"",""Singleplayer"",""Indie"",""Instrumental Music"",""Music""]"
https://store.steampowered.com/app/2820030,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2820030/header.jpg?t=1727501215,Spy 1 Lovecraftian,0,0,25,0,0,1,null,N/A,2024-09-26,"[""Lovecraftian"",""Adventure"",""Assassin"",""Anime"",""Visual Novel"",""Hand-drawn"",""Story Rich"",""Comedy"",""Romance"",""Violent"",""Indie"",""Gore"",""Funny"",""Text-Based"",""Singleplayer"",""Choose Your Own Adventure""]"
